time_instant,node_0_initial_gpu,node_0_used_gpu,node_0_initial_cpu,node_0_used_cpu,node_0_initial_bw,node_0_used_bw,node_0_gpu_type,node_1_initial_gpu,node_1_used_gpu,node_1_initial_cpu,node_1_used_cpu,node_1_initial_bw,node_1_used_bw,node_1_gpu_type,node_2_initial_gpu,node_2_used_gpu,node_2_initial_cpu,node_2_used_cpu,node_2_initial_bw,node_2_used_bw,node_2_gpu_type,node_3_initial_gpu,node_3_used_gpu,node_3_initial_cpu,node_3_used_cpu,node_3_initial_bw,node_3_used_bw,node_3_gpu_type,node_4_initial_gpu,node_4_used_gpu,node_4_initial_cpu,node_4_used_cpu,node_4_initial_bw,node_4_used_bw,node_4_gpu_type,node_5_initial_gpu,node_5_used_gpu,node_5_initial_cpu,node_5_used_cpu,node_5_initial_bw,node_5_used_bw,node_5_gpu_type,node_6_initial_gpu,node_6_used_gpu,node_6_initial_cpu,node_6_used_cpu,node_6_initial_bw,node_6_used_bw,node_6_gpu_type,node_7_initial_gpu,node_7_used_gpu,node_7_initial_cpu,node_7_used_cpu,node_7_initial_bw,node_7_used_bw,node_7_gpu_type
72,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
73,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
74,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
75,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
76,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
77,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
78,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
79,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
80,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,1.0,96,6.0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
81,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
82,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
83,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
84,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
85,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
86,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
87,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
88,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
89,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
90,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
91,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
92,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
93,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
94,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
95,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
96,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
97,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
98,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
99,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
100,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
101,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
102,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
103,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
104,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
105,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
106,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
107,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0.25,96,6.0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
108,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
109,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0.25,96,6.0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
110,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
111,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
112,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
113,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
114,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
115,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
116,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
117,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
118,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
119,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
120,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
121,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
122,8,0,96,0,100000000000,0,MISC,8,0.3,96,12.0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
123,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
124,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
125,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
126,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
127,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
128,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
129,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
130,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
131,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
132,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
133,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
134,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
135,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
136,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
137,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
138,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
139,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
140,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
141,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
142,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
143,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,1.0,96,6.0,100000000000,0,MISC,8,1.0,96,2.0,100000000000,0,MISC
144,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
145,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0.2,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
146,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
147,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
148,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
149,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
150,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
151,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
152,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
153,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
154,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
155,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
156,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
157,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
158,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC
