,job_id,num_inst,submit_time,num_cpu,num_gpu,gpu_type,duration,user,size,on_time,wasted,jct,resource,node,allocated_at,bw,exec_time,final_node_allocation,final_gpu_allocation,deadline
16,14615,1,2,6.0,1.0,T4,145,7dd1a2bf0795,1015,0,0,2,"[1.0, 6.0]",,0,0,2,"[12, 12, 12, 12, 12, 12, 12, 12]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4']",151.03376526934463
19,16155,1,2,6.0,1.0,T4,205,45bd92802aa9,1435,0,0,2,"[1.0, 6.0]",,0,0,2,"[14, 14, 14, 14, 42, 19]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4']",210.27301598572623
13,13775,1,2,6.0,0.5,MISC,487,8cfd63627f23,3165,0,0,2,"[0.5, 6.0]",,0,0,2,"[35, 35, 35, 35]","['MISC', 'MISC', 'MISC', 'MISC']",523.1545262138445
18,16084,1,2,6.0,0.25,MISC,677,b2c52019b2c6,4231,0,0,2,"[0.25, 6.0]",,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",730.3712587546853
11,13610,1,2,1.0,0.15,MISC,1857,b2c52019b2c6,2135,0,0,2,"[0.15, 1.0]",,0,0,2,"[0, 0, 0, 0]","['MISC', 'MISC', 'MISC', 'MISC']",1963.2232081877005
15,14551,1,2,6.0,1.0,P100,3396,ebba56ec23b9,23772,0,0,2,"[1.0, 6.0]",,0,0,2,"[1, 1, 1, 1]","['P100', 'P100', 'P100', 'P100']",3550.551392117997
10,10869,1,2,6.0,0.1,MISC,5408,58540f191766,32988,0,0,2,"[0.1, 6.0]",,0,0,2,"[31, 31, 31, 31, 31, 31, 31, 31]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",5735.571728670229
17,15948,1,2,6.0,1.0,MISC,5499,58540f191766,38493,0,0,2,"[1.0, 6.0]",,0,0,2,"[45, 3, 31, 31, 31, 31, 31, 31]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",5979.028246404035
14,13926,1,2,6.0,0.25,T4,6902,d4d51aca8806,43137,0,0,2,"[0.25, 6.0]",,0,0,2,"[26, 26]","['T4', 'T4']",7193.552580427737
20,19179,1,3,6.0,1.0,MISC,31,354e3b81c515,217,0,0,3,"[1.0, 6.0]",,0,0,3,"[16, 16]","['MISC', 'MISC']",35.31010463427586
