,job_id,num_inst,submit_time,num_cpu,num_gpu,gpu_type,duration,user,size,on_time,wasted,jct,resource,node,allocated_at,bw,exec_time,final_node_allocation,final_gpu_allocation,deadline
724,570,1,3647,6.0,0.5,MISC,274,5b1345f03aa1,1781,0,0,3647,"[0.5, 6.0]",,0,0,3647,[8],['MISC'],3941.954434412871
725,95268,1,3648,6.0,0.25,T4,57,0ed3eacdff35,356,0,0,3648,"[0.25, 6.0]",,0,0,3648,[4],['T4'],3709.682101097973
726,70449,1,3659,6.0,0.25,MISC,129,5b1345f03aa1,806,0,0,3659,"[0.25, 6.0]",,0,0,3659,[8],['MISC'],3795.4335861013756
732,66327,1,3704,6.0,1.0,MISC,82,0ed3eacdff35,574,0,0,3704,"[1.0, 6.0]",,0,0,3704,[22],['MISC'],3794.174952894447
733,79930,1,3706,6.0,1.0,MISC,171,7b76597f4283,1197,0,0,3706,"[1.0, 6.0]",,0,0,3706,[8],['MISC'],3884.4536332790167
734,64838,1,3708,6.0,0.5,T4,124,d4d51aca8806,806,0,0,3708,"[0.5, 6.0]",,0,0,3708,[4],['T4'],3842.0966373123033
735,2516,1,3720,6.0,1.0,MISC,31,0ed3eacdff35,217,0,0,3720,"[1.0, 6.0]",,0,0,3720,[22],['MISC'],3754.0040712318037
736,14164,1,3721,6.0,0.1,MISC,47,58540f191766,286,0,0,3721,"[0.1, 6.0]",,0,0,3721,[10],['MISC'],3770.2090488563135
737,96934,1,3724,6.0,1.0,MISC,213,18febf35d3a1,1491,0,0,3724,"[1.0, 6.0]",,0,0,3724,[40],['V100'],3945.697814390059
741,66306,1,3742,6.0,1.0,P100,32,0ed3eacdff35,224,0,0,3742,"[1.0, 6.0]",,0,0,3742,[1],['P100'],3775.317264287321
742,39400,1,3771,6.0,1.0,T4,54,3b586f5d712e,378,0,0,3771,"[1.0, 6.0]",,0,0,3771,[47],['T4'],3827.6755327132073
744,67517,1,3783,6.0,1.0,MISC,44,42aa9724a88c,308,0,0,3783,"[1.0, 6.0]",,0,0,3783,[10],['MISC'],3828.76198992118
745,38361,1,3786,6.0,1.0,T4,255,29380421d3fc,1785,0,0,3786,"[1.0, 6.0]",,0,0,3786,[4],['T4'],4060.3927441874703
746,95305,1,3788,18.0,1.0,T4,81,9778091c213e,1539,0,0,3788,"[1.0, 18.0]",,0,0,3788,[19],['T4'],3869.297246755541
747,71838,1,3789,6.0,0.25,MISC,66,05b25af4dd8b,412,0,0,3789,"[0.25, 6.0]",,0,0,3789,[22],['MISC'],3855.58119463232
748,95195,1,3799,6.0,1.0,T4,23,0ed3eacdff35,161,0,0,3799,"[1.0, 6.0]",,0,0,3799,[38],['T4'],3822.580517357167
760,43942,1,3851,6.0,1.0,MISC,82,42aa9724a88c,574,0,0,3851,"[1.0, 6.0]",,0,0,3851,[10],['MISC'],3936.6247358369224
766,64930,1,3888,6.0,1.0,T4,215,45bd92802aa9,1505,0,0,3888,"[1.0, 6.0]",,0,0,3888,[18],['T4'],4113.421303634425
767,57182,1,3892,6.0,1.0,MISC,30,0ed3eacdff35,210,0,0,3892,"[1.0, 6.0]",,0,0,3892,[22],['MISC'],3922.086608327325
771,31753,1,3904,6.0,1.0,T4,165,29380421d3fc,1155,0,0,3904,"[1.0, 6.0]",,0,0,3904,[6],['T4'],4074.12737728349
777,67758,1,3918,6.0,1.0,MISC,31,0ed3eacdff35,217,0,0,3918,"[1.0, 6.0]",,0,0,3918,[8],['MISC'],3951.935888301314
785,482,1,3996,6.0,1.0,MISC,227,262fbc8b0c98,1589,0,0,3996,"[1.0, 6.0]",,0,0,3996,[22],['MISC'],4233.719389049207
788,26159,1,4013,6.0,1.0,MISC,22,84d246e538dc,154,0,0,4013,"[1.0, 6.0]",,0,0,4013,[8],['MISC'],4035.4193428160856
789,46245,1,4013,6.0,1.0,T4,246,29380421d3fc,1722,0,0,4014,"[1.0, 6.0]",,0,0,4014,[47],['T4'],4273.744688927402
792,50280,1,4019,6.0,0.25,MISC,174,a8192d6b0ae9,1087,0,0,4019,"[0.25, 6.0]",,0,0,4019,[10],['MISC'],4194.214695385148
793,50422,1,4020,6.0,1.0,MISC,22,354e3b81c515,154,0,0,4020,"[1.0, 6.0]",,0,0,4020,[10],['MISC'],4043.6998852918896
799,73290,1,4044,6.0,1.0,MISC,100,0ed3eacdff35,700,0,0,4044,"[1.0, 6.0]",,0,0,4044,[8],['MISC'],4151.260509826136
803,69506,1,4077,6.0,0.25,T4,26,9cc55781f4a6,162,0,0,4077,"[0.25, 6.0]",,0,0,4077,[4],['T4'],4105.2496775462205
808,66030,1,4102,6.0,0.25,MISC,279,de69ddc1064e,1743,0,0,4102,"[0.25, 6.0]",,0,0,4102,[10],['MISC'],4391.5241605125675
809,75270,1,4104,6.0,0.5,MISC,148,58540f191766,962,0,0,4104,"[0.5, 6.0]",,0,0,4104,[10],['MISC'],4265.806213384586
812,28444,1,4121,0.2,0.1,MISC,59,58540f191766,17,0,0,4121,"[0.1, 0.2]",,0,0,4121,[0],['MISC'],4181.408952710581
815,2340,1,4141,6.0,1.0,MISC,275,0ed3eacdff35,1925,0,0,4141,"[1.0, 6.0]",,0,0,4141,[22],['MISC'],4427.2963151276135
817,20300,1,4153,12.0,1.0,T4,36,0ed3eacdff35,468,0,0,4153,"[1.0, 12.0]",,0,0,4153,[18],['T4'],4190.702714500865
818,54433,1,4158,6.0,1.0,MISC,52,5b1345f03aa1,364,0,0,4158,"[1.0, 6.0]",,0,0,4158,[8],['MISC'],4214.749836872662
826,90413,1,4180,6.0,0.25,MISC,72,0bd1b713771d,450,0,0,4180,"[0.25, 6.0]",,0,0,4180,[0],['MISC'],4258.950545849273
834,95535,1,4225,6.0,1.0,T4,44,29380421d3fc,308,0,0,4225,"[1.0, 6.0]",,0,0,4225,[18],['T4'],4272.832105073937
841,65363,1,4259,6.0,1.0,MISC,61,42aa9724a88c,427,0,0,4259,"[1.0, 6.0]",,0,0,4259,[8],['MISC'],4320.489923455535
840,97401,1,4259,6.0,0.25,T4,124,d4d51aca8806,775,0,0,4261,"[0.25, 6.0]",,0,0,4261,[28],['T4'],4387.928793216183
844,89374,1,4266,6.0,0.5,MISC,127,58540f191766,825,0,0,4266,"[0.5, 6.0]",,0,0,4266,[10],['MISC'],4399.77700336744
847,74007,1,4268,6.0,1.0,T4,287,c5307d7cd0cc,2009,0,0,4268,"[1.0, 6.0]",,0,0,4268,[4],['T4'],4580.469490199497
848,50612,1,4286,6.0,1.0,T4,85,0c3b5520dba6,595,0,0,4286,"[1.0, 6.0]",,0,0,4286,[18],['T4'],4375.147553625817
850,41347,1,4291,6.0,1.0,T4,266,c5307d7cd0cc,1862,0,0,4291,"[1.0, 6.0]",,0,0,4291,[6],['T4'],4573.424421678633
851,63089,1,4294,6.0,1.0,MISC,38,5b1345f03aa1,266,0,0,4294,"[1.0, 6.0]",,0,0,4294,[10],['MISC'],4332.892126923788
852,44870,1,4296,6.0,0.25,T4,54,c8c220871faf,337,0,0,4296,"[0.25, 6.0]",,0,0,4296,[28],['T4'],4353.695757701792
854,29775,1,4300,6.0,0.25,MISC,191,84d246e538dc,1193,0,0,4300,"[0.25, 6.0]",,0,0,4300,[0],['MISC'],4495.344987961376
855,26822,1,4304,6.0,1.0,MISC,29,b2c52019b2c6,203,0,0,4304,"[1.0, 6.0]",,0,0,4304,[22],['MISC'],4333.26210005923
860,76834,1,4322,6.0,0.25,MISC,169,f134c9ec05e3,1056,0,0,4322,"[0.25, 6.0]",,0,0,4322,[8],['MISC'],4493.811564895724
861,87699,1,4325,6.0,1.0,MISC,61,5b1345f03aa1,427,0,0,4325,"[1.0, 6.0]",,0,0,4325,[8],['MISC'],4387.826743089488
863,76248,1,4338,18.0,1.0,MISC,60,0db4ac3f62ed,1140,0,0,4338,"[1.0, 18.0]",,0,0,4338,[0],['MISC'],4399.946248000688
864,28487,1,4339,6.0,1.0,T4,256,c5307d7cd0cc,1792,0,0,4339,"[1.0, 6.0]",,0,0,4339,[47],['T4'],4596.4366522394885
867,48306,1,4354,10.0,0.5,T4,281,c4cbaac9966d,2950,0,0,4354,"[0.5, 10.0]",,0,0,4354,[28],['T4'],4641.86194784437
868,56347,1,4362,6.0,1.0,MISC,46,0ed3eacdff35,322,0,0,4362,"[1.0, 6.0]",,0,0,4362,[10],['MISC'],4409.895438045288
869,16930,1,4364,6.0,1.0,MISC,44,0ed3eacdff35,308,0,0,4364,"[1.0, 6.0]",,0,0,4364,[22],['MISC'],4410.999921633952
871,45559,1,4377,6.0,1.0,MISC,250,c752dedf95a9,1750,0,0,4377,"[1.0, 6.0]",,0,0,4377,[40],['V100'],4631.376733876573
872,44364,1,4378,6.0,1.0,MISC,81,7b76597f4283,567,0,0,4378,"[1.0, 6.0]",,0,0,4378,[7],['MISC'],4463.936883473797
874,41076,1,4391,6.0,1.0,MISC,101,05b25af4dd8b,707,0,0,4391,"[1.0, 6.0]",,0,0,4391,[8],['MISC'],4498.899659257623
877,24118,1,4409,6.0,1.0,MISC,44,5b1345f03aa1,308,0,0,4409,"[1.0, 6.0]",,0,0,4409,[10],['MISC'],4454.021629154899
878,20568,1,4435,18.0,1.0,V100,155,a4f092ab9509,2945,0,0,4435,"[1.0, 18.0]",,0,0,4435,[32],['V100'],4599.887521780555
880,51070,1,4445,6.0,1.0,MISC,31,a8192d6b0ae9,217,0,0,4445,"[1.0, 6.0]",,0,0,4445,[22],['MISC'],4478.067206223526
883,92086,1,4464,6.0,0.1,MISC,81,58540f191766,494,0,0,4464,"[0.1, 6.0]",,0,0,4464,[10],['MISC'],4547.329816492563
884,62358,1,4465,6.0,0.25,MISC,253,05b25af4dd8b,1581,0,0,4465,"[0.25, 6.0]",,0,0,4465,[10],['MISC'],4731.828932881332
887,44891,1,4474,6.0,0.5,T4,204,d4d51aca8806,1326,0,0,4474,"[0.5, 6.0]",,0,0,4474,[18],['T4'],4698.148094582457
888,80193,1,4480,6.0,1.0,MISC,270,18febf35d3a1,1890,0,0,4480,"[1.0, 6.0]",,0,0,4480,[22],['MISC'],4758.077164726342
891,75523,1,4492,6.0,1.0,MISC,42,0ed3eacdff35,294,0,0,4492,"[1.0, 6.0]",,0,0,4492,[0],['MISC'],4535.918710413204
892,35117,1,4496,6.0,1.0,MISC,113,b2c52019b2c6,791,0,0,4496,"[1.0, 6.0]",,0,0,4496,[8],['MISC'],4612.413974877083
893,62996,1,4497,6.0,0.05,MISC,36,58540f191766,217,0,0,4497,"[0.05, 6.0]",,0,0,4497,[10],['MISC'],4536.597744835801
896,25327,1,4514,6.0,1.0,MISC,39,5b1345f03aa1,273,0,0,4514,"[1.0, 6.0]",,0,0,4514,[10],['MISC'],4554.487320760864
898,5142,1,4523,6.0,0.25,MISC,38,05b25af4dd8b,237,0,0,4523,"[0.25, 6.0]",,0,0,4523,[22],['MISC'],4562.12431508282
903,42928,1,4536,6.0,0.05,MISC,24,58540f191766,145,0,0,4536,"[0.05, 6.0]",,0,0,4536,[0],['MISC'],4560.019435117828
906,62341,1,4543,6.0,0.5,MISC,291,58540f191766,1891,0,0,4543,"[0.5, 6.0]",,0,0,4543,[0],['MISC'],4862.3318419696925
908,73797,1,4558,6.0,0.25,MISC,29,05b25af4dd8b,181,0,0,4558,"[0.25, 6.0]",,0,0,4558,[10],['MISC'],4589.1609992469885
911,47835,1,4573,6.0,1.0,T4,34,0ed3eacdff35,238,0,0,4573,"[1.0, 6.0]",,0,0,4573,[6],['T4'],4609.637519330651
913,94084,1,4582,6.0,1.0,MISC,23,354e3b81c515,161,0,0,4582,"[1.0, 6.0]",,0,0,4582,[0],['MISC'],4606.844443502354
915,7321,1,4591,6.0,1.0,MISC,44,42aa9724a88c,308,0,0,4591,"[1.0, 6.0]",,0,0,4591,[10],['MISC'],4635.836580752819
917,60843,1,4596,6.0,0.25,MISC,32,7203aa95a9af,200,0,0,4596,"[0.25, 6.0]",,0,0,4596,[22],['MISC'],4630.417847435973
923,91104,1,4618,6.0,1.0,MISC,266,5f4cb64dc693,1862,0,0,4618,"[1.0, 6.0]",,0,0,4618,[8],['MISC'],4885.0486404673575
925,39537,1,4623,6.0,0.25,T4,45,c8c220871faf,281,0,0,4623,"[0.25, 6.0]",,0,0,4623,[6],['T4'],4668.150140390605
926,56375,1,4625,6.0,1.0,MISC,27,0ed3eacdff35,189,0,0,4625,"[1.0, 6.0]",,0,0,4625,[0],['MISC'],4652.985125329177
931,15677,1,4641,10.0,0.5,T4,285,c4cbaac9966d,2992,0,0,4641,"[0.5, 10.0]",,0,0,4641,[28],['T4'],4931.7226516475275
935,114,1,4663,6.0,1.0,MISC,33,5b1345f03aa1,231,0,0,4663,"[1.0, 6.0]",,0,0,4663,[10],['MISC'],4697.655922715474
936,51683,1,4669,6.0,1.0,MISC,195,18febf35d3a1,1365,0,0,4669,"[1.0, 6.0]",,0,0,4669,[0],['MISC'],4869.314283338891
937,35875,1,4672,6.0,0.25,MISC,193,b659dea714f8,1206,0,0,4672,"[0.25, 6.0]",,0,0,4672,[40],['V100'],4868.175707313117
939,74222,1,4682,6.0,1.0,T4,246,c5307d7cd0cc,1722,0,0,4682,"[1.0, 6.0]",,0,0,4682,[6],['T4'],4951.227020275991
940,8662,1,4690,6.0,0.25,T4,255,d4d51aca8806,1593,0,0,4690,"[0.25, 6.0]",,0,0,4690,[18],['T4'],4969.6682939422535
945,57218,1,4710,6.0,1.0,MISC,53,0ed3eacdff35,371,0,0,4710,"[1.0, 6.0]",,0,0,4710,[10],['MISC'],4763.399086612806
946,21792,1,4711,6.0,0.25,T4,66,e953ad4cd5b7,412,0,0,4711,"[0.25, 6.0]",,0,0,4711,[4],['T4'],4781.977399854205
948,37174,1,4713,4.0,1.0,MISC,71,05b25af4dd8b,355,0,0,4713,"[1.0, 4.0]",,0,0,4713,[22],['MISC'],4788.801898445501
950,82975,1,4724,6.0,1.0,MISC,199,05b25af4dd8b,1393,0,0,4724,"[1.0, 6.0]",,0,0,4724,[40],['V100'],4930.908488754546
953,70743,1,4745,6.0,0.25,MISC,57,2d415d162cd1,356,0,0,4745,"[0.25, 6.0]",,0,0,4745,[45],['MISC'],4802.514726390741
956,54227,1,4749,18.0,1.0,T4,48,c7152ce0fec1,912,0,0,4749,"[1.0, 18.0]",,0,0,4749,[18],['T4'],4797.5932259364645
957,98989,1,4755,6.0,2.0,MISC,224,f14128db0160,1792,0,0,4755,"[2.0, 6.0]",,0,0,4755,[22],['MISC'],4987.2563187529995
958,2100,1,4758,6.0,1.0,MISC,81,c677a0acf7c0,567,0,0,4758,"[1.0, 6.0]",,0,0,4758,[45],['MISC'],4845.0669939886475
960,46779,1,4773,6.0,0.25,MISC,175,7b76597f4283,1093,0,0,4773,"[0.25, 6.0]",,0,0,4773,[10],['MISC'],4954.667946237269
962,67225,1,4782,6.0,1.0,MISC,37,0ed3eacdff35,259,0,0,4782,"[1.0, 6.0]",,0,0,4782,[10],['MISC'],4820.3744524717395
963,74681,1,4785,18.0,1.0,MISC,65,0db4ac3f62ed,1235,0,0,4785,"[1.0, 18.0]",,0,0,4785,[8],['MISC'],4854.38643760994
967,45708,1,4807,6.0,1.0,MISC,37,354e3b81c515,259,0,0,4807,"[1.0, 6.0]",,0,0,4807,[7],['MISC'],4845.213623242725
968,28829,1,4822,6.0,1.0,T4,257,c5307d7cd0cc,1799,0,0,4822,"[1.0, 6.0]",,0,0,4822,[4],['T4'],5094.679112433561
969,20397,1,4827,18.0,1.0,P100,232,03f78267de67,4408,0,0,4827,"[1.0, 18.0]",,0,0,4827,[1],['P100'],5074.025535230835
972,17060,1,4839,10.0,0.5,T4,284,c4cbaac9966d,2982,0,0,4839,"[0.5, 10.0]",,0,0,4839,[18],['T4'],5142.910591499375
975,52266,1,4854,6.0,1.0,T4,276,c5307d7cd0cc,1932,0,0,4854,"[1.0, 6.0]",,0,0,4854,[47],['T4'],5131.251571983969
976,74369,1,4857,18.0,1.0,MISC,74,0db4ac3f62ed,1406,0,0,4857,"[1.0, 18.0]",,0,0,4857,[10],['MISC'],4931.275369748862
977,65724,1,4858,6.0,1.0,T4,15,9cc55781f4a6,105,0,0,4858,"[1.0, 6.0]",,0,0,4858,[19],['T4'],4874.493891062132
978,76090,1,4858,6.0,1.0,MISC,52,05b25af4dd8b,364,0,0,4860,"[1.0, 6.0]",,0,0,4860,[45],['MISC'],4910.603826499771
980,10717,1,4867,8.0,0.5,T4,83,0a91baf066f2,705,0,0,4867,"[0.5, 8.0]",,0,0,4867,[28],['T4'],4954.461636828825
981,74291,1,4872,18.0,1.0,MISC,72,0db4ac3f62ed,1368,0,0,4872,"[1.0, 18.0]",,0,0,4872,[0],['MISC'],4946.798249984281
984,20886,1,4901,6.0,0.25,T4,263,d4d51aca8806,1643,0,0,4901,"[0.25, 6.0]",,0,0,4901,[19],['T4'],5182.31752898007
985,46704,1,4906,6.0,1.0,MISC,40,0ed3eacdff35,280,0,0,4906,"[1.0, 6.0]",,0,0,4906,[8],['MISC'],4948.160769981716
989,29071,1,4934,18.0,1.0,T4,53,1480b75a8c96,1007,0,0,4934,"[1.0, 18.0]",,0,0,4934,[6],['T4'],4990.471086056716
994,18823,1,4972,6.0,1.0,MISC,236,18febf35d3a1,1652,0,0,4972,"[1.0, 6.0]",,0,0,4972,[0],['MISC'],5224.290623664442
996,64802,1,4982,10.0,1.0,T4,110,bf032f777f2b,1210,0,0,4982,"[1.0, 10.0]",,0,0,4982,[28],['T4'],5096.8916544575695
596,40436,1,3033,6.0,4.0,V100,296,9e3ba63c4d34,2960,0,0,5201,"[4.0, 6.0]",,0,0,5201,[40],['V100'],3345.4514144264194
696,59995,1,3539,6.0,1.0,MISC,304,58540f191766,2128,0,0,5209,"[1.0, 6.0]",,0,0,5209,[8],['MISC'],3849.0137040981963
797,97211,1,4033,6.0,0.5,MISC,307,58540f191766,1995,0,0,5264,"[0.5, 6.0]",,0,0,5264,[22],['MISC'],4348.202200756154
800,16914,1,4057,6.0,0.25,MISC,309,de69ddc1064e,1931,0,0,5302,"[0.25, 6.0]",,0,0,5302,[8],['MISC'],4391.878006008538
617,40225,1,3155,10.0,0.5,T4,314,c4cbaac9966d,3297,0,0,5344,"[0.5, 10.0]",,0,0,5344,[6],['T4'],3483.24760125359
674,16596,1,3446,18.0,1.0,MISC,320,eea150bdfdd6,6080,0,0,5385,"[1.0, 18.0]",,0,0,5385,[8],['MISC'],3796.7234808778976
988,94119,1,4927,6.0,0.25,MISC,323,de69ddc1064e,2018,0,0,5392,"[0.25, 6.0]",,0,0,5392,[0],['MISC'],5278.598865219957
959,56306,1,4767,10.0,0.5,T4,329,c4cbaac9966d,3454,0,0,5498,"[0.5, 10.0]",,0,0,5498,[18],['T4'],5104.625110331416
819,43219,1,4159,6.0,1.0,MISC,330,28060d6dd57b,2310,0,0,5503,"[1.0, 6.0]",,0,0,5503,[40],['V100'],4501.5806278492555
879,5393,1,4435,6.0,0.1,T4,335,d4d51aca8806,2043,0,0,5514,"[0.1, 6.0]",,0,0,5514,[28],['T4'],4785.395611722421
717,70330,1,3636,6.0,1.0,P100,336,ec03cfb6ccf3,2352,0,0,5525,"[1.0, 6.0]",,0,0,5525,[1],['P100'],3992.2847783357824
709,26628,1,3591,6.0,1.0,T4,336,1480b75a8c96,2352,0,0,5572,"[1.0, 6.0]",,0,0,5572,[28],['T4'],3937.217464002304
643,58212,1,3271,6.0,1.0,MISC,339,5b1345f03aa1,2373,0,0,5612,"[1.0, 6.0]",,0,0,5612,[8],['MISC'],3635.5196547593237
798,16622,1,4041,6.0,1.0,P100,342,0ed3eacdff35,2394,0,0,5636,"[1.0, 6.0]",,0,0,5636,[9],['P100'],4383.087731870063
720,90696,1,3642,6.0,0.25,T4,345,d4d51aca8806,2156,0,0,5652,"[0.25, 6.0]",,0,0,5652,[4],['T4'],4010.26329366744
938,41262,1,4677,6.0,1.0,T4,347,c5307d7cd0cc,2429,0,0,5659,"[1.0, 6.0]",,0,0,5659,[6],['T4'],5055.71749868778
759,26926,1,3847,6.0,1.0,T4,347,c5307d7cd0cc,2429,0,0,5706,"[1.0, 6.0]",,0,0,5706,[30],['T4'],4211.297710652662
993,61768,1,4970,6.0,1.0,T4,348,c5307d7cd0cc,2436,0,0,5716,"[1.0, 6.0]",,0,0,5716,[47],['T4'],5327.734956874985
751,97387,1,3802,6.0,0.5,MISC,350,952408b1356c,2275,0,0,5721,"[0.5, 6.0]",,0,0,5721,[8],['MISC'],4182.271870441816
697,97006,1,3542,6.0,0.25,T4,354,d4d51aca8806,2212,0,0,5797,"[0.25, 6.0]",,0,0,5797,[4],['T4'],3900.063081107121
689,64351,1,3530,6.0,0.25,T4,355,d4d51aca8806,2218,0,0,5828,"[0.25, 6.0]",,0,0,5828,[18],['T4'],3915.5160389625885
964,57589,1,4787,6.0,1.0,MISC,361,5b1345f03aa1,2527,0,0,5834,"[1.0, 6.0]",,0,0,5834,[40],['V100'],5165.02031493413
712,64276,1,3603,6.0,0.25,T4,364,d4d51aca8806,2275,0,0,5835,"[0.25, 6.0]",,0,0,5835,[18],['T4'],3986.6553288785676
875,64501,1,4400,4.0,1.0,MISC,364,b3bfe9b79bb5,1820,0,0,5840,"[1.0, 4.0]",,0,0,5840,[22],['MISC'],4782.115087986193
603,77596,1,3077,6.0,0.25,T4,365,d4d51aca8806,2281,0,0,5850,"[0.25, 6.0]",,0,0,5850,[18],['T4'],3459.377398543622
813,31872,1,4122,10.0,0.5,T4,365,c4cbaac9966d,3832,0,0,5862,"[0.5, 10.0]",,0,0,5862,[19],['T4'],4500.97843598593
845,49300,1,4268,6.0,1.0,P100,369,58540f191766,2583,0,0,5869,"[1.0, 6.0]",,0,0,5869,[1],['P100'],4672.2077509677765
682,8702,1,3499,10.0,0.5,T4,369,c4cbaac9966d,3874,0,0,5909,"[0.5, 10.0]",,0,0,5909,[28],['T4'],3873.776053509852
973,13909,1,4845,6.0,1.0,MISC,372,10a3752741d0,2604,0,0,5952,"[1.0, 6.0]",,0,0,5952,[8],['MISC'],5241.151707401787
907,43836,1,4556,10.0,0.5,T4,377,c4cbaac9966d,3958,0,0,5979,"[0.5, 10.0]",,0,0,5979,[28],['T4'],4967.330259155196
856,39753,1,4305,10.0,0.5,T4,381,c4cbaac9966d,4000,0,0,5998,"[0.5, 10.0]",,0,0,5998,[4],['T4'],4723.274667445203
647,61046,1,3298,10.0,0.5,T4,384,c4cbaac9966d,4032,0,0,6007,"[0.5, 10.0]",,0,0,6007,[6],['T4'],3700.382625610486
599,49970,1,3043,10.0,0.5,T4,386,c4cbaac9966d,4053,0,0,6047,"[0.5, 10.0]",,0,0,6047,[6],['T4'],3438.3163435443853
810,97389,1,4104,6.0,0.5,P100,396,952408b1356c,2574,0,0,6054,"[0.5, 6.0]",,0,0,6054,[9],['P100'],4534.436226656069
831,14596,1,4207,6.0,1.0,T4,397,7dd1a2bf0795,2779,0,0,6065,"[1.0, 6.0]",,0,0,6065,[30],['T4'],4640.144534604549
683,27925,1,3507,6.0,1.0,T4,398,c5307d7cd0cc,2786,0,0,6072,"[1.0, 6.0]",,0,0,6072,[47],['T4'],3921.258999391869
894,52326,1,4506,6.0,0.25,MISC,405,c2a3a3121170,2531,0,0,6077,"[0.25, 6.0]",,0,0,6077,[8],['MISC'],4945.560086075738
912,84827,1,4580,6.0,0.5,MISC,410,ebba56ec23b9,2665,0,0,6091,"[0.5, 6.0]",,0,0,6091,[45],['MISC'],4999.434854029787
901,48909,1,4528,10.0,0.5,T4,415,c4cbaac9966d,4357,0,0,6124,"[0.5, 10.0]",,0,0,6124,[27],['T4'],4977.446558801953
719,33847,1,3640,10.0,0.5,T4,417,c4cbaac9966d,4378,0,0,6137,"[0.5, 10.0]",,0,0,6137,[27],['T4'],4066.5461481356
601,18358,1,3059,6.0,0.25,MISC,424,ebba56ec23b9,2650,0,0,6144,"[0.25, 6.0]",,0,0,6144,[3],['MISC'],3506.5394713710707
594,12697,1,3024,10.0,0.5,T4,426,c4cbaac9966d,4473,0,0,6152,"[0.5, 10.0]",,0,0,6152,[38],['T4'],3475.3962033381345
779,49282,1,3934,6.0,1.0,MISC,432,58540f191766,3024,0,0,6184,"[1.0, 6.0]",,0,0,6184,[22],['MISC'],4372.651552575304
586,97794,1,2994,6.0,1.0,T4,436,c9e676ebc7ef,3052,0,0,6186,"[1.0, 6.0]",,0,0,6186,[18],['T4'],3459.1330173114234
859,79809,1,4322,6.0,1.0,T4,437,4d95fa282778,3059,0,0,6196,"[1.0, 6.0]",,0,0,6196,[42],['T4'],4763.392166402107
775,47205,1,3911,10.0,0.5,T4,446,c4cbaac9966d,4683,0,0,6200,"[0.5, 10.0]",,0,0,6200,[48],['T4'],4394.52669340012
780,84275,1,3944,10.0,0.5,T4,446,c4cbaac9966d,4683,0,0,6205,"[0.5, 10.0]",,0,0,6205,[4],['T4'],4431.596326473061
649,86111,1,3325,6.0,0.1,MISC,450,3e92fff000f3,2745,0,0,6216,"[0.1, 6.0]",,0,0,6216,[40],['V100'],3818.4473939412233
821,80107,1,4167,2.0,1.0,P100,460,b3bfe9b79bb5,1380,0,0,6222,"[1.0, 2.0]",,0,0,6222,[17],['P100'],4663.450108392197
757,36760,1,3846,8.0,1.0,P100,470,a8192d6b0ae9,4230,0,0,6228,"[1.0, 8.0]",,0,0,6228,[25],['P100'],4340.3666514456545
807,36103,1,4097,6.0,1.0,MISC,471,58540f191766,3297,0,0,6239,"[1.0, 6.0]",,0,0,6239,[22],['MISC'],4603.931303115901
835,26869,1,4228,10.0,0.5,T4,479,c4cbaac9966d,5029,0,0,6279,"[0.5, 10.0]",,0,0,6279,[5],['T4'],4753.460930434569
755,6855,1,3838,10.0,0.5,T4,494,c4cbaac9966d,5187,0,0,6303,"[0.5, 10.0]",,0,0,6303,[19],['T4'],4354.821631442118
927,13987,1,4625,10.0,0.5,T4,507,c4cbaac9966d,5323,0,0,6312,"[0.5, 10.0]",,0,0,6312,[28],['T4'],5138.6625785855185
795,52934,1,4030,10.0,0.5,T4,513,c4cbaac9966d,5386,0,0,6325,"[0.5, 10.0]",,0,0,6325,[14],['T4'],4560.435599971764
997,97104,1,4985,6.0,0.25,T4,527,d4d51aca8806,3293,0,0,6330,"[0.25, 6.0]",,0,0,6330,[2],['T4'],5524.4431360347735
616,33431,1,3151,10.0,0.5,T4,529,c4cbaac9966d,5554,0,0,6341,"[0.5, 10.0]",,0,0,6341,[26],['T4'],3698.6107769107894
837,32533,1,4232,10.0,0.5,T4,538,c4cbaac9966d,5649,0,0,6357,"[0.5, 10.0]",,0,0,6357,[28],['T4'],4812.046060670489
905,20018,1,4542,10.0,0.5,T4,561,c4cbaac9966d,5890,0,0,6380,"[0.5, 10.0]",,0,0,6380,[4],['T4'],5146.663281644702
658,37071,1,3373,18.0,1.0,MISC,580,a8192d6b0ae9,11020,0,0,6392,"[1.0, 18.0]",,0,0,6392,[8],['MISC'],4000.046240423953
823,8731,1,4171,6.0,1.0,MISC,583,b3bfe9b79bb5,4081,0,0,6397,"[1.0, 6.0]",,0,0,6397,[0],['MISC'],4762.867740168256
970,46227,1,4832,10.0,0.5,T4,586,c4cbaac9966d,6153,0,0,6434,"[0.5, 10.0]",,0,0,6434,[6],['T4'],5455.2346698513475
605,38487,1,3109,6.0,0.25,MISC,588,edc10645cc3f,3675,0,0,6451,"[0.25, 6.0]",,0,0,6451,[10],['MISC'],3723.3526635156904
581,62291,1,2972,10.0,0.5,T4,590,c4cbaac9966d,6195,0,0,6459,"[0.5, 10.0]",,0,0,6459,[6],['T4'],3617.142690838226
663,58252,1,3393,6.0,1.0,MISC,591,5b1345f03aa1,4137,0,0,6463,"[1.0, 6.0]",,0,0,6463,[0],['MISC'],4008.5958846653502
